text,label
dalit leaders in bjp simply condemn the incidents but never make an effort to de - link bjp . they do nothing to fire fight cong propaganda,0
hud tearing down the projects and sending ghetto dwellers into suburbs with housing vouchers . see memphis and atlanta,1
israeli president netanyahu criticized for allowing his son to race-mix with white goyim girl via,1
the globalist multicultural anti-white minions gonna hate . whatcha gonna do  smh . keep it up jess  we're winning .,1
they should be in charge of their own people . it's the only way i can see that's fair .,0
the liberal zionist crisis - - white nationalists are villains  but settlers are ' complex ',1
& both intelligent black patriots . dems new chains they want to put on minorities go by the names blm & antifa .,1
she didnt ... feel a sense of self-worth . she didn't deserve to die for that  but she fits the white anti-white profile .,1
from : number of crimes : white ppl = 68.9 % black ppl = 28.3 % white ppl = 62.6 % of us popnblack ppl = 12.6 %,0
"  "" we do not have to engage in linguistic diplomacy with people who want to destroy us . "" "" sound advice for the alt-right . """,0
excuse me . dc is not the south,0
creativity is the only hope for white people . - white people are the best -,1
dear white women : they hate & resent you no matter what so marry a white guy & have beautiful white children,1
i can't believe muslims believe in abortion .,1
all of us in india have been inspired by your aspirations for your country and africa : pm,0
the human cost of the attack on religious liberty via #christianpersecution #1a,0
: black activists call for lynching and hanging of white people and cops,1
hey everybody ... i encourage you to follow the only voice of truth these days #nationalsocialism,1
"  "" : kkk alive and well white brother hood unite ku klux klan "" "" good job crackers """,1
no more einstein's . he was a jew anyway,1
pt1 is there a possibility that or might offer such a service ? non - #altright wouldn't be there  so ...,0
he's deleting legitimately critical comments on his article .,0
video proof that everyone feels safe in majority white crowds . meanwhile white londoners can't even walk their own streets . #duckfiversity,1
: is burning whites the new knock out game for blacks ?,1
it's sad that you've been pathologized towards valuing your heritage .,0
but that wouldn't enable them to destroy white neighbourhoods .,1
: robert spencer was not there . richard spencer ( white supremist ) was . yet you are an editor,0
h calls anyone who wants 2 b safe a racist . she is a hater of america  her polices will not keep us safe,1
it is becoming increasingly difficult for christians to live out and share their faith on campus .,0
#italy jihadi talked about fastening his belt to reach heaven #islam #islamophobia #tcot,1
and there was an underlying white identity resurgence to trump's campaign . it's why the jews freaked so much .,1
: liberals claim to hate guns and russia but use both to hurt  kill  and corrupt fellow americans . dumbocrats are evil  hyp,0
yea their minds have been polluted by the jew media,1
via : clash of civilizations : iranian in canada attacks wifes boss for saying hello #tcot,1
funny how tolerating black crime is key to keep black politicians in power ; safe streets would bring whites back  and they'd want good govt .,1
you know god hates white people right ?,1
i can't believe the white suprmscists haven't gotten around to making him non black yet  they're slipp'n,0
so white people can join your club now ( is identitarian a word ? )  but black people or arabs later after you've tested the concept ?,0
" rt rt :  "" : zuckerberg's dream : the anti-white racist social network via "" "" """,0
nope . they're all cuckservatives or leftists and all system wonks . no matter who wins  we still loose .,0
elin krantz : just another dead white liberal female via,0
1 . ) only white people can be racist is trash 2 . ) i nearly died from an infection from sepsis,0
chinese teens trafficked into us through central america via #immigration #noamnesty,0
" rt in mein kampf hitler wrote :  "" i don't learn history  i let history teach me . "" "" - he was a genius . """,0
maybe you should rethink that statement i own quite a few i'm pretty sure every member is armed too,0
marxism is from the rejectors of christ who want to subjugate all humanity with their mind control,0
