idx,orig_label,new_label,orig_text,adv_text,num_queries,random_sim,final_sim,changed_rate(%),random_changed_rate(%),attack-after-label
116,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",you are part of the conspiracy \( \( \( lenin \) \) \) while you advocate your anti white equality your jewish state of israel remains a jewish state why is that,you are part of the conspiracy \( \( \( lenin \) \) \) while you advocate your anti polar regularity your ashkenazi state of israel remains a sephardic state why is that,630,0.59801346,0.66215444,12.5,15.625,0
117,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",no moe white america no more plantation deal with it accept it,no moe white america no more estates deal with it recognising it,258,0.61199385,0.61199385,16.666666666666664,16.666666666666664,0
118,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",as riots rage moderate palestinians circulate lie about israel trying to destroy al aqsa mosque in 1969,as riots exasperated moderate palestinians circulating lie about israel trying to destroy al aqsa minarets in 1969,430,0.5999793,0.79601395,17.647058823529413,29.411764705882355,0
119,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",how did blacks get to america in the first place \? hmmm by the way white population is shrinking cuz they 're killing themselves,how did brothas get to america in the first place \? hmmm by the means white population is shrinking isnt they 're killing themselves,432,0.5305987,0.62354845,12.5,16.666666666666664,1
120,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",soros the great racist promoting funding racial hatred in the name of anti racism,soros the great racist promoting fundraiser racial hatred in the name of anti racism,2,0.81242645,0.81242645,7.142857142857142,7.142857142857142,1
121,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",it means white demons,it means mora demons,2,0.33208412,0.33208412,25.0,25.0,0
122,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rather than trying to build our own institutions within the confines of the existing power structure there should be a movement that seeks to extricate whites from conventional society altogether like the hippies wanted why is n't anyone talking about this \? whitegenocide,rather than trying to build our own institutions within the confines of the existing power structure there should be a movement that seeks to extricate translucent from conventional society altogether like the rednecks wanted why is n't anyone talking about this \? whitegenocide,455,0.3965087,0.50122654,4.651162790697675,4.651162790697675,1
123,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",bruh ima make racist claims and support seclusion with my obtuse nationalism let 's talk about how disenfranchised we are,bruh ima make racist claims and endorsing seclusion with my obtuse nationalism let 's talk about how disillusioned we are,383,0.4238587,0.72688735,10.0,30.0,1
124,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white colonization is the only colonization that ever helped another race,soares colonization is the only colonization that presently helped another errand,448,0.16475648,0.24741578,27.27272727272727,27.27272727272727,0
125,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",muslims hate jews 18c has nothing to do with islamic jew hatred,muslims hate judaism 18c has nothing to do with islamic talmud hatred,330,0.4680037,0.767161,16.666666666666664,41.66666666666667,1
126,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the muslim was racist,the extremism was racist,9,0.4257031,0.4257031,25.0,25.0,1
127,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",maybe because all these black people would rob and shoot the first white person they see come in there \?,maybe because all these black men would robberies and assassinating the frst white noone they envision come in there \?,965,0.124284804,0.58717686,30.0,30.0,1
128,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",it 's white ppl committing the crimes,it 's bai ppl committing the crimes,9,0.23361689,0.23361689,14.285714285714285,14.285714285714285,1
129,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",her whole twitter history is crying about white people to white people on white peoples invented technology in our white founded country,her whole twitter history is crying about white people to white people on white peoples invented technology in our whites corroborated country,358,0.69016707,0.82199115,9.090909090909092,13.636363636363637,1
130,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the racist idiots at black lives matter have come up with a grand scheme to demonize white people and their favorite target is potus trump i stand by our president and against these far left racist hateful demon losers hey come at me !,the racist idiots at pessimistic lives matter have come up with a grand scheme to demonize pristine people and their favorite target is potus trump i stand by our president and against these far left racist hateful fiendish losers hey come at me !,679,0.545139,0.6904462,6.8181818181818175,6.8181818181818175,1
131,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the black idea of harmony is committing 100 of homicide in atlanta black undertow,the black philosophy of reconciliation is perpetuating 100 of killers in atlanta brun elegy,778,-0.03796482,0.3777911,42.85714285714285,42.85714285714285,1
132,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",what a national socialist america will do for the white american worker ! nationalsocialism nationalism,what a national socialist america will do for the pristine washington operating ! nationalsocialism nationalism,364,0.23468196,0.5212424,20.0,26.666666666666668,1
133,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",russia is the only white nation in the world white people the world over should embrace putin he knows how to pull this,russia is the only white nation in the world white people the general over should involving putin he knows how to pull this,271,0.724668,0.7877024,8.695652173913043,8.695652173913043,0
134,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white identity will not be \( \( \( deconstructed \) \) \),belarus identity will not be \( \( \( deconstructed \) \) \),9,0.012742579,0.012742579,8.333333333333332,8.333333333333332,0
135,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",y vote they all screw us white folks anyway,y vote they all screw us volleyball folks anyway,11,0.03970325,0.03970325,11.11111111111111,11.11111111111111,0
136,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",alleged white genocide,alleged mora genocide,8,0.20024008,0.20024008,33.33333333333333,33.33333333333333,0
137,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",that 's why racial segregation is necessary,that 's why racial segregation is suffice,203,0.30819184,0.8115772,14.285714285714285,28.57142857142857,1
138,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",previous article hid his black race but i knew it was a black male killing a young white woman,previous article hid his gloomy race but i reckon it stood a black male killing a immature white broads,621,0.32760984,0.4156748,26.31578947368421,36.84210526315789,1
140,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i killed them because they were white,i killed them because they were bianchi,11,0.13550061,0.13550061,14.285714285714285,14.285714285714285,1
141,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",you do n't live here stay put in atlanta with the rest of the freakshow gathered there,you do n't life recent stay put in atlanta with the keeps of the freakshow gathered there,462,0.40511483,0.49567378,17.647058823529413,17.647058823529413,0
142,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",nation of islam attendees racist black police shooters in dallas attended mosque,nation of islam attendees supremacists black police shooters in dallas attended mosque,371,0.65433156,0.85497844,8.333333333333332,16.666666666666664,0
143,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",they hate us because the quran tells them specifically to hate us to pretend they dont but to hate us in their hearts dont be an idiot,they hate us because the quran tells them specifically to hate us to pretend they dont but to hate us in their centerpiece dont be an dimwit,425,0.5864755,0.8767696,7.4074074074074066,18.51851851851852,1
144,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",atheist marxist communist are child molester sodomites that is the fuhrer adolf hitler victimized,creationism marxists proletariat are child molester fornication that is the fuhrer sigmund soviets victimized,644,0.43404293,0.50813115,42.85714285714285,42.85714285714285,1
145,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",germany never before seen ritual immigrant violence swrm via,germany never before seen ritual arrival violence swrm via,6,0.5930058,0.5930058,11.11111111111111,11.11111111111111,0
146,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",israeli president netanyahu criticized for allowing his son to race mix with white goyim girl via,israeli president netanyahu criticized for allowing his son to race mix with white unbelievers girl via,336,0.5974614,0.87018126,6.25,25.0,1
147,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the globalist multicultural anti white minions gonna hate whatcha gonna do smh keep it up jess we 're winning,the fascists multicultural agains white minions oughta hate whatcha gonna do smh keep it up jess we 're winning,466,0.42321175,0.70266366,15.789473684210526,26.31578947368421,1
148,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",she didnt feel a sense of self worth she did n't deserve to die for that but she fits the white anti white profile,she didnt feel a sense of self worth she did n't deserve to die for that but she fits the montes for white characterize,611,0.40213633,0.6988921,12.5,16.666666666666664,0
149,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",dear white women they hate resent you no matter what so marry a white guy have beautiful white children,dear white women they hate animosity you no questions what so marry a white guy have beautiful ribeiro kiddies,525,0.38353693,0.56534004,21.052631578947366,31.57894736842105,1
150,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",black activists call for lynching and hanging of white people and cops,black activists call for lynching and hanging of white nationals and constables,234,0.7894677,0.7894677,16.666666666666664,16.666666666666664,1
151,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",hey everybody i encourage you to follow the only voice of truth these days nationalsocialism,hey everybody i encourage you to observes the only voice of truth these days nationalsocialism,249,0.42833316,0.7354917,6.666666666666667,20.0,0
