text,attack-before-label,text-insert,attack-after-label
what's shocking is 34 % didn't think america settled by white euros . let's see : 12.3 % black pop +12.5 % brown pop + misc minorities + white cucks =,1.0,what's shocking is 34 % didn't th😃🤣ink ame😊😺rica settled by wh😺😊ite euros . let's s🤣😸ee : 12.3 % bl😂😆ack pop +12.5 % brown pop + misc minorities + wh😇😂ite cucks =,1.0
no ! kill your friends who support islam,1.0,no ! ki😺😊ll your friends who support islam,0.0
they really need to watch out for antifa . antifa may have hidden weapons under clothing as,1.0,they rea😆😃l😄ly ne😂😊ed to watch o😊😺ut for anti😄fa . anti🤣fa may have hidden weapons un😸d😃er clothing as,0.0
the realist report : don advo the war on white people via,1.0,the real😄ist report : d😊😇on advo the w😂😃ar on white people via,1.0
as in you are leaving ? you're too white looking to be native . bye ugly and your fatty ! #smallhands,1.0,as in😆 you are leaving ? you're too wh🤣😇ite looking to be nat😺ive . bye ug😺ly and your fatty ! #smallhands,1.0
the jews again . jew hate is prevalent in muslim communities .,1.0,the je😊😺ws ag😆😄ain . jew hate is prevalent in😹 muslim communities .,1.0
white genocide is the program .,1.0,wh😄😊ite genocide is the program .,1.0
so jew hating muslim of them  those sneaky jews all 15 milliin vs 1.5 billion of muslimsmuslims always blame the jews .,1.0,so j😃😁ew hat😸😹ing mus😄😸lim of them those sneaky je😻😻ws all 15 milliin vs 1.5 billion of muslimsmuslims always blame the jews .,1.0
" actually  the  "" base "" "" in the south has been given proof "" "" mainstream conservatives "" "" are a bunch of weak  cucked faggots """,1.0,"actual😹ly the "" base "" "" in😃 the so😂🤣uth h😹😸as been given proof "" "" mainstream conservatives "" "" are a bunch of weak cucked fag😺🤣gots """,1.0
jews are doing to whites what they did to palestinians . palestinian genocide  then white genocide .,1.0,je😂😺ws are doing to whi😄😇tes what they did to palestinians . palestinian geno😻😁cide then white genocide .,1.0
" rt #demdebate summed up for you :  "" we hate white people and can't wait until usa is majority non-white  "" "" say all the white candidates on stage . """,1.0,"rt #demdebate summed up for you : "" we ha😂😻te wh😹🤣ite peo😂😂ple and can't wait un😺til usa is major😃ity non😻-white "" "" s😸😄ay all the wh😸😁ite candidates on stage . """,1.0
. exterminatory jew hatred  it's in the quran,1.0,. exterminatory j😇😇ew hatred it's in😂 the quran,1.0
how deep is the poz ? #withjewswelose,1.0,how deep is the poz ? #withje😸😆wswelose,0.0
the last bastion of the white race : 90 % of young finnish people oppose more non-white immigration via,1.0,the last bas😸tion of the wh😸😂ite ra😃😁ce : 90 % of young finnish peo😊😊ple oppose more non😁-white im😺migra😄tion via,0.0
so a cop from a sanctuary city what they think . want a rapist to get away because the raped is afraid of being deported ?,1.0,so a cop from a sanctuary c😺ity what they th😁😇ink . wa😊😊nt a rap😃ist to g😹😺et away because the ra😂😸ped is afraid of being deported ?,1.0
saturday night live celebrates the end of the white race | daily stormer,1.0,saturday night l😻😊😺ive celebrates the e😇🤣nd of the white race | dai😺ly storm😸er,1.0
kill the illegals,1.0,ki😊😻ll the il😁legals,0.0
being pro-white is to be pro-american . if you don ; t like white america  you can leave !,1.0,being pro-white is to be pro-american . if you d😹😸on ; t li😺😃ke wh😻😊ite america you can leave !,1.0
" of course #trump is not  "" your guy "" "" . only fools could imagine a * white friendly * candidate emerging from jew cesspit  nycity """,1.0,"of course #tr😊😊ump is not "" your g😁😂uy "" "" . on😇😹😊ly fools could im😇agine a * wh😇😁ite friend😇ly * candidate emerging from j😹😺ew cesspit nyc😻ity """,1.0
anti-white jew comedian louis ck jokes about child molestation on saturday night live #withjewswelose,1.0,anti😃-white j😻😁ew comedian louis ck jokes about child molesta🤣tion on saturday night l😹😆😸ive #withjewswelose,1.0
because they're anti-white . they have hatred for our whiteness . because they see a rise in white identity and whites shedding their guilt .,1.0,because they're anti😻-white . they ha🤣😁ve hatred for our white😊ness . because they s😄😹ee a r🤣ise in😺 wh😃😁ite iden😊😃t😆ity and whi😹😸tes shedding their guilt .,1.0
them white folks must be racist  cause dem po blks could not be at fault . so misunderstood,1.0,them wh😇😃ite folks mu😹😺st be rac😇😹😃ist cause dem po blks could not be at fault . so misunderstood,0.0
so  you're a black maga bro who is less concerned w / actual white supremac,1.0,so you're a bl😻😄ack maga bro who is 🤣l😂😁ess concerned w / actu🤣al wh😄😸ite supremac,1.0
does your pedantry argue that negroes are more or less intelligent ?,1.0,does your pedantry argue that negroes are more or 😹l😁😹ess in😹telligent ?,1.0
yes we don't to be invaded my wife is white blonde and 2 mexican girl are trying to get her fired by saying she called them racist to hr,1.0,yes we do😄😄n't to be in😹vaded my wife is wh😻😄ite blonde and 2 mexican gi😇😆rl are try😊😊ing to g😃😂et h😁er fired by saying she called them rac😆ist to hr,0.0
at long last ! finally  we can start openly talking about the lying  subversive  scheming jews destroying america ! #maga,1.0,at long last ! final😸ly we can start open😇ly talking about the lying subvers😻ive scheming je😆😺ws destroying ame😆😂rica ! #maga,1.0
the white genocide continues : white race now a minority in three more uk towns and cities via #14w,1.0,the wh😇🤣ite geno😄🤣cide continues : wh😇😹ite race now a minor😁ity in😇 three more uk towns and cities via #14w,1.0
every time i see these people all i think of are th white version of black isrealites .,1.0,ev😻😆ery ti😸😻me i s😻😊ee these people all i think of are th white ver😁sion of black isrealites .,0.0
detroit : the death of white civilisation via #race #demographics #nationalism #ethnicity #europe,1.0,detroit : the de🤣🤣ath of wh😸😄ite civilisa😁tion via #race #demographics #national😇ism #ethnic😸ity #europe,1.0
" proliferating anti-white agenda  "" """,1.0,"proliferating anti😆-white agenda "" """,0.0
race relations in us is managed by a thin veneer of civility and doesn't take much to expose truth . blacks hate your white guts,1.0,ra😊🤣ce relations in😁 us is managed by a thin vene😇er of civil😁ity and doesn't ta😹😻ke mu😁😇ch to expose truth . bla😻😹cks ha😂😄te your white guts,1.0
the adl and the splc are both hate groups . they hate white european people .,1.0,the adl and the splc are both ha😄😹te gro😺😊ups . they ha😁😂te white european people .,1.0
10 % of norwegian women have been raped by muslim invaders  half before they were 18 | more :,1.0,10 % of norwegian wo😺😹men ha😃😊ve been ra😂😻ped by muslim in😊vaders half before they were 18 | more :,0.0
the problem in the inner cities is not white silence but black violence . take responsibility for your actions and stop the race baiting now !,1.0,the problem in😸 the in😹n😂er cities is not wh😇😂ite silence but bl😺😺ack viol😄😻ence . ta😹😻ke responsibil😂ity for your actions and st😂😺op the race baiting now !,0.0
the black football player that punched a white girl in the face  gets to stay at school and continue playing . white privilege ?,1.0,the bl😄😸ack football play😆er that punched a wh😄🤣ite gi😆🤣rl in😇 the face gets to stay at school and continue playing . wh😃🤣ite privilege ?,0.0
i can appreciate that . i'm against non white immigration because far too many hate whites .,1.0,i can appreciate that . i'm aga😺😁inst no😊😁n😆 wh😁😻ite im😇migra😁tion because far too many hate whites .,0.0
white people hating immigration  that's a real shocker,1.0,wh😁😹ite people hating im😃migra🤣tion that's a re😊al shock😊er,1.0
you don't have to hate them . jews aren't white . hitler  for all his mistakes  would have been b,1.0,you do🤣😹n't ha😁😇ve to ha😁😃te them . je😁😊ws aren't white . hitl😄er for all his mistakes would have been b,0.0
you neanderthals can't even agree on nationalism or white supremacy lol,1.0,you neanderthals can't ev🤣🤣en agree on nation😺😸al😺ism or white supremacy lol,1.0
yeah faggots,1.0,yeah fag😺😊gots,1.0
you should see sm . towns in arkansas ; majority were white 70 %  blacks 25 %  other 5 % . now . white 45 %  black 20 % & mexican ( maj . illegals ) 35 % !,1.0,you should s😇😄ee sm . towns in😆 arkansas ; major😃ity were wh😇😁ite 70 % bla😆😊cks 25 % oth😻😸🤣er 5 % . n🤣😻ow . wh😸😇ite 45 % bl😃😻ack 20 % & mexican ( maj . il🤣legals ) 35 % !,0.0
but somehow this is not racist  hate speech ? meanwhile trudeau moves to criminalize islamophobia .. in canada ! #muslimmole,1.0,but somehow this is not rac😂🤣😸ist ha😹😸te speech ? meanwhile trudeau moves to criminal😂ize islamophobia .. in😃 canada ! #muslimmole,1.0
we just had to bring these black trash racists into america.the whites that were lazy & thought that wa,1.0,we just h😂😸ad to bring these bl😃😻ack tr😻😁ash racists in😊to america.the whites that were lazy & thought that wa,1.0
tell senator mcconnell to grow a pair and stop hunting down those less fortunate and less white than himself and his racist bosses .,1.0,te😊😃ll senator mcconnell to grow a pair and st😸😆op hunting do🤣🤣wn those 😃l🤣😇ess fortunate and 😊less white than himself and his rac🤣ist bosses .,1.0
jewess comedian joan rivers says barack obama is gay and michelle obama a tranny | more :,1.0,jewess comedian joan rivers sa😃😺ys barack ob😻😊ama is g😊😹ay and michelle obama a tranny | more :,1.0
beware of muslim conclave in delhi . they are going to prepare for jihad pl . arrest these jehad plotting agents,1.0,beware of mus😆😊lim conclave in😸 delhi . they are go😁😸ing to prepare for ji😹😄had pl . arrest these jehad plotting agents,1.0
the peaceful muslim religion . when they say peaceful they mean rest in peace . look at this typical mu,1.0,the peaceful mus😂😸lim religion . when they s😆😹ay peaceful they mean rest in🤣 peace . lo😺😺ok at this typic😊al mu,0.0
uk universities to ban feminists and conservatives to avoid offending muslims,1.0,uk un😊iversities to ban feminists and conservatives to avoid offending mus😆😇lims,1.0
