orig_label,new_text,new_text_emoji
1,facebook 's dream the anti white racist social network more via,facebook 's dream the an😄😄ti wh😄😄ite rac😊😊ist soc🤣ial network more via
1,the realist report don advo the war on bia people via,the rea😄list report don advo the w😺😺ar on bia peo🤣🤣ple v😁😁ia
1,what 's your favorite reaping of cuck crying \?,what 's your favorite reaping of cu😊😊ck crying \?
1,do these people know it 's not a communist government that is harping bloodless genocide,do these peo😇😇ple kn😊😊ow it 's not a comm😆unist gover😺nment that is harping bloodless geno😁😁cide
1,i wish i could understand what makes some bela people embrace their own extinction are they sleepwalking \?,i wish i could under😁stand what ma🤣🤣kes some bela peo😃😃ple embrace their own extin🤣ction are they sleepwalking \?
1,as in you are leaving \? you 're too white looking to be native bye ugly and your tubby ! smallhands,as in you are leaving \? you 're too wh😹😹ite looking to be nat😇ive bye ug😊ly and your tubby ! smallhands
1,yep the white evangelicals tabernacle choir is a hate group according to the bello resentment jewish splc,yep the wh😄😄ite evangelicals tabernacle choir is a hate gr😃😃oup according to the be😊😊llo resen😃tment jew😄😄ish splc
1,the jews again talmud hate is prevalent in muslim communities,the je😻😻ws again talmud hate is prevalent in mus😸😸lim communities
1,branco genocide is the system,bra😸😸nco genocide is the system
1,i'm concerned about white cops being targets by racist obscurity thugs not with what color annie is or if a black man can play james bond !,i'm concerned about wh🤣🤣ite cops being targets by rac😺😺ist obsc😹urity thugs not with what color annie is or if a bl😹😹ack m😄😄an can play james bond !
1,rt in america any group of organized whites is going to be calling nazis separately of their optics,rt in america any gr😻😻oup of organized whi😆😆tes is go😇😇ing to be calling na😆😆zis separ😸ately of their optics
1,makes me think of the ccr song bad moon rising americans are being poorly lead ! wake up sampaio america !,ma😁😁kes me th😃😃ink of the ccr song b😄😄ad moon rising americans are being poo😸rly lead ! wake up sam😂😂paio ame😊😊rica !
1,so hebrew hating extremism of them those duplicitous talmud all 15 milliin vs 1 5 billion of muslimsmuslims always blame the jews,so hebrew hat😇😇ing extr😻😻emism of them those dupli😻citous tal🤣🤣mud all 15 milliin vs 1 5 billion of muslimsmuslims alw😹😹ays blame the je😃😃ws
1,actually the base in the south has been given proof mainstream conservatives are a bunch of weak cucked faggy,actu🤣ally the base in the so😂😂uth has been given proof mainstream conservatives are a bunch of weak cucked faggy
1,rabbinical remain doing to translucent what they did to israelis palestinian genocide then white genocide,rabbi😹😹nical remain doing to translucent what they did to israelis palestinian geno🤣🤣cide then white geno🤣🤣cide
1,rt demdebate summed up for you we dislikes white people and ca n't wait until usa is majority non white stated all the white candidates on stage,rt demdebate summed up for you we disl😸ikes wh😄😄ite peo🤣🤣ple and ca n't wait un😊til usa is majo😆rity n😄😄on wh😄😄ite stated all the wh🤣🤣ite candidates on stage
1,exterminatory yehuda hatred it 's in the talmud,exterminatory yeh😻😻uda hatred it 's in the tal😄😄mud
1,disparate is about chasing down white people,disp😸arate is about chasing down wh😃😃ite peo😸😸ple
1,plus western politicians damage also europe christianity by ' takeover ' to islam effectively they dama,plus western politicians damage al😹😹so eur🤣🤣ope christ😹ianity by ' take😂over ' to is😊😊lam effec😄tively they dama
1,gray people only seem to thrive in bianco countries how strange,gray peo😇😇ple on😃ly seem to thr😻ive in bia😁😁nco coun😻😻tries how strange
1,ways deep is the poz \? withjewswelose,ways deep is the poz \? withjew😇😇swelose
1,if anything is a black racist presume its okay to keep denegrating your own race by using the hallowed n word hes a notify saga,if anything is a bl😄😄ack rac😂😂ist presume its okay to ke😹😹ep denegrating your own ra😄😄ce by using the hallowed n word hes a not🤣ify saga
1,cuckservatives ted cruz celebrates martin evangelical kingday,cuckservatives ted cruz celebrates martin evang😸elical kingday
1,the trailing bastion of the white race 90 of young finnish people opposes most no white immigration via,the trailing bas😇tion of the white ra😄😄ce 90 of young finnish people opposes most no wh😸😸ite immig🤣🤣ration v😇😇ia
1,so a cop from a sanctuary city what they think want a rapist to get away because the breached is afraid of being emigrants \?,so a cop from a sanctuary ci😇ty what they th😁😁ink wa😄😄nt a rap😸ist to g😄😄et away because the breached is afraid of being emigrants \?
1,saturday night live celebrates the end of the white racial dailies stormer,saturday night li😹😹ve celebrates the end of the wh😃😃ite rac😃😃ial dailies sto😺rmer
1,murder the undocumented,mur😄😄der the undocumented
1,being pro sampaio is to be pro american if you don t like whooping america you can leave !,being p😄😄ro sam😊😊paio is to be pro amer😆😆ican if you don t like whooping ame😄😄rica you can leave !
1,ethnic norwegians disappearing as non white colonization intensifies rereading more via,eth🤣🤣nic norwegians disapp😊earing as non wh😻😻ite coloni🤣zation inten😄sifies rereading more v🤣🤣ia
1,of course trump is not your guy only fools could imagine a white friendly candidate emerging from gentile cesspit nycity,of course tr🤣🤣ump is not your g😆😆uy on😹ly fools could ima😇gine a wh😺😺ite frie😆ndly candidate emerging from gentile cesspit nyc😆ity
1,anti pristine yehuda comedian louis ck jokes about child molestation on saturday night live withjewswelose,an😁😁ti pris😄😄tine yehuda comedian louis ck jokes about child moles😇tation on saturday night li😁😁ve withjewswelose
1,because they 're anti branco they have hatred for our brightness because they see a rise in bianca identity and polar shedding their guilt,because they 're an😃😃ti bra😊😊nco they have hatred for our brigh😊tness because they s🤣🤣ee a ri😄se in bianca iden😆😆tity and po😆😆lar shedding their guilt
1,them volleyball folks must be racist cause dem po blks could not be at fault so misunderstood,them volleyball folks mu😄😄st be rac😆😆ist cause dem po blks could not be at fault so misunderstood
1,xenophobia is not immoral it 's used an an insult and a ways to try to shame people about their inseparable patterns of thought,xenophobia is not imm😇oral it 's used an an ins😆ult and a ways to try to shame peo😹😹ple about their insep😊arable patterns of thought
1,so you 're a black maga bro who is less worried w actual belo supremac,so you 're a bl😊😊ack maga bro who is less worried w act😺ual belo supremac
1,does your pedantry argue that darkies are more or less smarts \?,does your pedantry argue that dar😹😹kies are more or less smarts \?
1,jw is a truth organization not a hate orginzation extremism is all about hate ar,jw is a truth organi😁zation not a ha😂😂te orgin😻zation extr😃😃emism is all about ha😻😻te ar
1,at long last ! finally we can start openly talking about the lying subversive scheming zionism destroying america ! maga,at long last ! fin😂ally we can start ope😹nly talking about the lying subve😁rsive scheming zio😂😂nism destroying ame😹😹rica ! maga
1,the branco genocide continues bai race now a minority in three more uk villages and cities via 14w,the bra🤣🤣nco geno🤣🤣cide continues b😃😃ai race now a mino😻rity in three more uk villages and cities v😻😻ia 14w
1,brilliant comments sandra ! somber on white murders grow more sadistic in sa \( video \) via,brilliant comments sandra ! som😊ber on wh😺😺ite mur😹😹ders grow more sadistic in sa \( vi😁😁deo \) v😹😹ia
1,jewish supremacists demand more cash for bigotry ' israel ' well this is not exactly related to our topic here,jew😂😂ish suprem😆😆acists demand more cash for bigotry ' isr😂😂ael ' we😃😃ll this is not exa😂ctly related to our topic here
1,cincinnati the death of white civilisation via race demographics nationalism ethnicity europe,cincinnati the de😹😹ath of white civili😃sation v😇😇ia race demographics nationalism ethn😺icity eur🤣🤣ope
1,lading them all home lend us our jobs back,lading them all home lend us our jobs ba🤣🤣ck
1,its not about appealing to conservatives its about appealing to racial we do n't need to put stumbling blocks in their way,its not about appealing to conservatives its about appealing to rac😂😂ial we do n't ne😸😸ed to put stumbling blocks in their w😇😇ay
